unix50/scripts/11.sh,30.5,4.55,16474112,11855143363,8710066180,0.0,0.0,unix50/inputs/4_3G.txt,15.135394160999567,2025-01-09T10:52:45.840370+00:00
unix50/scripts/12.sh,86.25,6.99,15437824,15914449469,12769376836,0.0,0.0,unix50/inputs/4_3G.txt,58.79034256399609,2025-01-09T10:52:45.840370+00:00
unix50/scripts/13.sh,12.34,3.88,6594560,9744102099,7595775000,0.0,0.0,unix50/inputs/5_3G.txt,5.909209565994388,2025-01-09T10:52:45.840370+00:00
unix50/scripts/14.sh,124.41,18.05,16007168,29358526411,27823299216,0.0,0.0,unix50/inputs/6_3G.txt,128.2054087159995,2025-01-09T10:52:45.840370+00:00
unix50/scripts/15.sh,6.99,3.58,6701056,8390574105,5245269009,0.0,0.0,unix50/inputs/7_3G.txt,5.608158981005545,2025-01-09T10:52:45.840370+00:00
unix50/scripts/16.sh,36.61,4.43,16187392,10086159342,6940839919,0.0,0.0,unix50/inputs/7_3G.txt,36.66814196899941,2025-01-09T10:52:45.840370+00:00
unix50/scripts/17.sh,37.83,3.28,15556608,8575325255,5430011979,0.0,0.0,unix50/inputs/7_3G.txt,36.55860417599615,2025-01-09T10:52:45.840370+00:00
unix50/scripts/18.sh,1.59,2.84,11239424,9138702075,6093525007,0.0,0.0,unix50/inputs/8_3G.txt,2.3136546200039447,2025-01-09T10:52:45.840370+00:00
unix50/scripts/19.sh,2.33,1.23,7344128,6455807985,3411525000,0.0,0.0,unix50/inputs/8_3G.txt,2.6042805230026715,2025-01-09T10:52:45.840370+00:00
unix50/scripts/1.sh,6.33,3.05,6262784,6290115038,5042925000,0.0,0.0,unix50/inputs/1_3G.txt,7.812334484005987,2025-01-09T10:52:45.840370+00:00
unix50/scripts/20.sh,0.0,0.0,5623808,1428017,892979,0.0,0.0,,0.10086247399885906,2025-01-09T10:52:45.840370+00:00
unix50/scripts/21.sh,171.46,15.46,15245312,24345431304,21302806307,0.0,0.0,unix50/inputs/8_3G.txt,180.41379347199836,2025-01-09T10:52:45.840370+00:00
unix50/scripts/23.sh,231.88,7.02,7266304,12931987267,9786336005,0.0,0.0,unix50/inputs/9.1_3G.txt,126.69344185599766,2025-01-09T10:52:45.840370+00:00
unix50/scripts/24.sh,5.26,2.58,6418432,6577099154,3574500000,0.0,0.0,unix50/inputs/9.2_3G.txt,5.708756601998175,2025-01-09T10:52:45.840370+00:00
unix50/scripts/25.sh,5.51,2.96,6443008,6808555201,4007556000,0.0,0.0,unix50/inputs/9.3_3G.txt,6.009900445998937,2025-01-09T10:52:45.840370+00:00
unix50/scripts/26.sh,37.11,5.81,7188480,12921188277,10079849983,0.0,0.0,unix50/inputs/9.4_3G.txt,16.02459297599853,2025-01-09T10:52:45.840370+00:00
unix50/scripts/28.sh,303.82,13.86,7725056,16588871273,13639679932,0.0,0.0,unix50/inputs/9.6_3G.txt,138.02171698900202,2025-01-09T10:52:45.840370+00:00
unix50/scripts/29.sh,23.28,7.94,6717440,15727098018,13072220830,0.0,0.0,unix50/inputs/9.7_3G.txt,10.31401607600128,2025-01-09T10:52:45.840370+00:00
unix50/scripts/2.sh,51.84,8.52,13955072,13774377552,12527182566,0.0,0.0,unix50/inputs/1_3G.txt,55.69075534299918,2025-01-09T10:52:45.840370+00:00
unix50/scripts/30.sh,231.09,12.27,7356416,18164084191,15288899906,0.0,0.0,unix50/inputs/9.8_3G.txt,129.66643702599686,2025-01-09T10:52:45.840370+00:00
